lat,lon,alt,date,device,os,version
-73.9906921386719,40.7573623657227,1.0,1309528192,"iPhone3,1",0.0,4.3.2
-73.9666519165039,40.6887550354004,1.0,1309562880,"iPhone3,1",0.0,4.3.2
-73.9819259643555,40.673511505127,1.0,1309731328,"iPhone3,1",0.0,4.3.2
-73.9629058837891,40.6563339233398,1.0,1309731584,"iPhone3,1",0.0,4.3.2
-73.9639587402344,40.6644287109375,1.0,1309731840,"iPhone3,1",0.0,4.3.2
-73.9764251708984,40.659538269043,1.0,1309732096,"iPhone3,1",0.0,4.3.2
-73.9661254882812,40.6535797119141,1.0,1309732352,"iPhone3,1",0.0,4.3.2
-73.964485168457,40.6638832092285,1.0,1309732480,"iPhone3,1",0.0,4.3.2
-73.9707489013672,40.6712341308594,1.0,1309732736,"iPhone3,1",0.0,4.3.2
-73.9762191772461,40.6595497131348,1.0,1309732864,"iPhone3,1",0.0,4.3.2
-73.9659652709961,40.6536560058594,1.0,1309732992,"iPhone3,1",0.0,4.3.2
-73.964485168457,40.6638832092285,1.0,1309733248,"iPhone3,1",0.0,4.3.2
-73.9763488769531,40.663272857666,1.0,1309733504,"iPhone3,1",0.0,4.3.2
-73.9625854492188,40.6569938659668,1.0,1309733632,"iPhone3,1",0.0,4.3.2
-73.963264465332,40.6568412780762,1.0,1309733888,"iPhone3,1",0.0,4.3.2
-73.9736404418945,40.6719055175781,1.0,1309734272,"iPhone3,1",0.0,4.3.2
-73.9585723876953,40.6784400939941,1.0,1309734528,"iPhone3,1",0.0,4.3.2
-73.9595642089844,40.6851463317871,1.0,1309734784,"iPhone3,1",0.0,4.3.2
-74.007682800293,40.7101440429688,1.0,1309737600,"iPhone3,1",0.0,4.3.2
-74.0086441040039,40.7116546630859,1.0,1309739648,"iPhone3,1",0.0,4.3.2
-74.0035781860352,40.7135009765625,1.0,1309746944,"iPhone3,1",0.0,4.3.2
-74.0016403198242,40.7191619873047,1.0,1309753600,"iPhone3,1",0.0,4.3.2
-73.9645462036133,40.6846160888672,1.0,1309755520,"iPhone3,1",0.0,4.3.2
-73.9723281860352,40.6752281188965,1.0,1309803520,"iPhone3,1",0.0,4.3.2
-73.9763565063477,40.6631698608398,1.0,1309803776,"iPhone3,1",0.0,4.3.2
-73.963264465332,40.6568412780762,1.0,1309803904,"iPhone3,1",0.0,4.3.2
-73.9624557495117,40.6535186767578,1.0,1309804160,"iPhone3,1",0.0,4.3.2
-73.977897644043,40.650318145752,1.0,1309805056,"iPhone3,1",0.0,4.3.2
-73.9634017944336,40.6515998840332,1.0,1309805184,"iPhone3,1",0.0,4.3.2
-73.9728317260742,40.6459083557129,1.0,1309806720,"iPhone3,1",0.0,4.3.2
-73.973258972168,40.6509780883789,1.0,1309807104,"iPhone3,1",0.0,4.3.2
-73.9670181274414,40.6525955200195,1.0,1309810944,"iPhone3,1",0.0,4.3.2
-73.9628829956055,40.6588287353516,1.0,1309811584,"iPhone3,1",0.0,4.3.2
-73.9722900390625,40.6683349609375,1.0,1309811712,"iPhone3,1",0.0,4.3.2
-73.9696273803711,40.6726150512695,1.0,1309811968,"iPhone3,1",0.0,4.3.2
-73.9755630493164,40.6745643615723,1.0,1309812096,"iPhone3,1",0.0,4.3.2
-73.9615707397461,40.6792488098145,1.0,1309814656,"iPhone3,1",0.0,4.3.2
